date,season,home_team,away_team,wday,midweek,points_home,points_away,fthg,ftag,hs,as,hst,ast,hf,af,hy,ay,hr,ar,hc,ac,acn,before_national_comps,after_national_comps,capacity,distance,ln_capacity,season_part,ht_promoted,at_promoted,ht_mv,at_mv,ht_short_week,at_short_week,rm_hs,rm_as,rm_hst,rm_ast,rm_fthg,rm_ftag,rm_hc,rm_ac,rm_hf,rm_af,rm_hy,rm_ay,rm_hr,rm_ar
2007-10-20,2007-08,Fulham,Derby,7,0,1,1,0,0,13,13,9,9,10,10,0,2,1,0,6,8,0,0,0,19359,180785.89019036756,9.87091270660395,beginning,0,1,$108.96m,$55.44m,0,0,13,12.75,8.5,7.5,1.5,2,6.5,7.25,10,11.25,1.25,1,0.25,0
2007-10-20,2007-08,Man City,Birmingham,7,0,3,0,1,0,12,13,4,8,17,12,3,2,0,0,6,7,0,0,0,53400,114334.23916009621,10.885566024948286,beginning,0,1,$165.11m,$91.58m,0,0,14.5,13.25,9.25,7.25,2,0.5,6.25,7.5,11.5,12.25,1.5,1.5,0,0
2007-10-20,2007-08,Middlesbrough,Chelsea,7,0,0,3,0,2,7,9,4,6,9,9,1,1,0,0,6,6,0,0,0,34742,351462.0475950999,10.455704608661868,beginning,0,0,$132.99m,$477.79m,0,0,11.75,8.5,5.75,4.75,1.5,1.5,7.25,3.75,12,10.5,2.75,2.75,0,0
2007-10-20,2007-08,Wigan,Portsmouth,7,0,0,3,0,2,7,15,0,8,9,9,2,3,0,0,3,2,0,0,0,25138,324931.4332247923,10.132135924484782,beginning,0,0,$85.53m,$155.43m,0,0,9.75,12,2.75,7.25,1,1,5.5,5.25,9,11.25,1.25,1.5,0,0
2007-10-21,2007-08,West Ham,Sunderland,1,0,3,0,3,1,12,16,7,10,8,17,3,2,0,0,6,7,0,0,0,60000,386737.0447038427,11.002099841204238,beginning,0,1,$132.00m,$92.13m,0,0,11.75,15,5.5,9.25,1.75,0.75,5,7.5,12,14.25,2,1.75,0,0
2007-10-22,2007-08,Newcastle,Tottenham,2,0,3,0,3,1,15,11,7,4,12,7,2,2,0,0,5,5,0,0,0,52305,388692.71768723114,10.864847247777861,beginning,0,0,$148.72m,$242.50m,0,0,15.5,10.5,7.25,6,2.5,1,5.75,3.25,14,14.75,1.75,2.5,0,0.25
2007-10-27,2007-08,Birmingham,Wigan,7,0,3,0,3,2,16,8,10,5,11,12,0,1,0,0,6,5,0,0,0,29409,130421.98835322469,10.289056028929835,beginning,1,0,$91.58m,$85.53m,0,0,12.25,10,6.75,4.25,1,1,6.25,4.75,14.25,13.25,2,1.75,0,0
2007-10-27,2007-08,Chelsea,Man City,7,0,3,0,6,0,16,7,9,4,13,12,2,2,0,0,9,3,0,0,0,40834,261125.80748238976,10.617270346696145,beginning,0,0,$477.79m,$165.11m,0,0,16.5,9,7,2.5,1.75,0,7.75,3.75,14.5,13.75,1.25,1.75,0.25,0
2007-10-27,2007-08,Man United,Middlesbrough,7,0,3,0,4,1,18,7,14,4,10,15,0,2,0,0,2,4,0,0,0,74140,142462.65755508954,11.213710476704723,beginning,0,0,$390.01m,$132.99m,0,0,17.25,5.25,11,2,2.75,0.25,7.5,1.75,10.5,10.75,1,1.75,0,0.25
2007-10-27,2007-08,Portsmouth,West Ham,7,0,1,1,0,0,10,10,3,3,18,9,2,4,0,0,11,5,0,0,0,20620,110326.69949297761,9.934016757570951,beginning,0,0,$155.43m,$132.00m,0,0,13.75,10.75,7,4.75,2.5,1.25,8.5,4.75,13.75,10.25,1.5,2.25,0,0
2007-10-27,2007-08,Reading,Newcastle,7,0,3,0,2,1,12,6,5,2,14,10,0,1,0,0,5,8,0,0,0,24161,397821.67081220733,10.092495041920655,beginning,0,0,$72.52m,$148.72m,0,0,11.75,8.75,4.5,4,1.25,1.25,7,5.5,12.5,13,1,1.25,0,0
2007-10-27,2007-08,Sunderland,Fulham,7,0,1,1,1,1,8,8,6,3,13,16,1,4,1,0,9,1,0,0,0,49000,390711.1853941528,10.799575577092764,beginning,1,0,$92.13m,$108.96m,0,0,10.75,12.25,7,6.75,1,1.5,8.5,4,12.5,12.5,1,1.75,0.25,0
2007-10-28,2007-08,Bolton,Aston Villa,1,0,1,1,1,1,13,8,6,3,15,13,2,1,0,0,7,3,0,0,0,28723,127091.86636176713,10.265453474531439,beginning,0,0,$114.57m,$123.31m,0,0,11,12,6,7.25,0.75,1.25,6.75,6.25,13.5,11.5,2,1.75,0,0
2007-10-28,2007-08,Derby,Everton,1,0,0,3,0,2,5,7,2,3,11,12,1,1,0,0,0,2,0,0,0,33597,116934.43683146572,10.422192056250804,beginning,1,0,$55.44m,$170.83m,0,0,10.25,9.5,4.75,4.75,0.75,1.25,4,4.75,12.5,11,1.5,1.75,0,0
2007-10-28,2007-08,Liverpool,Arsenal,1,0,1,1,1,1,11,11,8,4,16,10,3,3,0,0,4,1,0,0,0,53394,284535.67143673735,10.885453659084916,beginning,0,0,$336.22m,$288.64m,0,0,17.5,8.75,7.75,3.75,2.25,0.75,6,2,11.75,11,0.75,1.75,0,0
2007-10-28,2007-08,Tottenham,Blackburn,1,0,0,3,1,2,9,9,6,4,11,14,4,3,0,0,10,2,0,0,0,36284,286478.8407695177,10.499132151734834,beginning,0,0,$242.50m,$99.94m,0,0,16.75,9,9.25,5.75,2.5,2.25,10,3,14.25,15.75,2,3,0,0
2007-11-03,2007-08,Arsenal,Man United,7,0,1,1,2,2,16,10,6,4,15,15,1,2,0,0,3,4,0,0,0,60704,257983.0467792539,11.013764872734741,middle,0,0,$288.64m,$390.01m,0,0,17,6.5,8,3.5,3,1,5.25,3.25,12,14,0.75,2.5,0,0.25
2007-11-03,2007-08,Aston Villa,Derby,7,0,3,0,2,0,15,8,7,2,7,20,0,3,0,0,7,4,0,0,0,42749,53949.795660196134,10.663101082278448,middle,0,1,$123.31m,$55.44m,0,0,9.75,11.25,5,6,1.5,1,5.75,5,12.25,13,1.5,1.75,0.5,0
2007-11-03,2007-08,Blackburn,Liverpool,7,0,1,1,0,0,15,11,7,7,7,11,0,1,0,0,6,3,0,0,0,31367,45503.31606269157,10.353511663841456,middle,0,0,$99.94m,$336.22m,0,0,13,10.75,5.25,6.5,1.5,1,5.75,5.75,9,11.75,0.75,1.25,0,0
2007-11-03,2007-08,Everton,Birmingham,7,0,3,0,3,1,16,7,9,6,14,22,0,1,0,0,6,5,0,0,0,39572,130060.41973851524,10.585877076443113,middle,0,1,$170.83m,$91.58m,0,0,10.75,13.25,5.25,6.5,1.5,1,5,5.75,14.75,16.75,0.75,2.25,0.5,0
2007-11-03,2007-08,Fulham,Reading,7,0,3,0,3,1,9,13,7,6,11,6,3,0,1,0,8,9,0,0,0,19359,53107.292174626826,9.87091270660395,middle,0,0,$108.96m,$72.52m,0,0,12,12.75,8.5,7,1.5,1.5,7,6,9.5,10,1.75,1,0.5,0
2007-11-03,2007-08,Middlesbrough,Tottenham,7,0,1,1,1,1,5,9,3,4,13,8,1,0,0,0,6,7,0,0,0,34742,339320.3196902738,10.455704608661868,middle,0,0,$132.99m,$242.50m,0,0,10.25,9.5,4.75,5,1.25,1.25,7.5,5,12,10,1.5,2,0,0
2007-11-03,2007-08,Newcastle,Portsmouth,7,0,0,3,1,4,14,10,7,7,15,15,2,2,0,0,4,5,0,0,0,52305,466730.80181271693,10.864847247777861,middle,0,0,$148.72m,$155.43m,0,0,14,11.25,7,6.25,2.5,2,4.5,4.25,14,14,1.75,2,0,0
2007-11-03,2007-08,Wigan,Chelsea,7,0,0,3,0,2,10,13,3,7,16,9,2,1,0,0,4,3,0,0,0,25138,284107.7025154161,10.132135924484782,middle,0,0,$85.53m,$477.79m,0,0,10,13,2.5,7.5,0.25,1.5,5.25,3.75,11,9.25,1.75,1.25,0,0
2007-11-04,2007-08,West Ham,Bolton,1,0,1,1,1,1,9,11,7,6,13,13,2,1,0,0,8,3,0,0,0,60000,284210.99094911426,11.002099841204238,middle,0,0,$132.00m,$114.57m,0,0,10.75,14.75,6.25,10,1.75,0.75,5.5,8,12.5,14.5,2.25,1.5,0,0
2007-11-05,2007-08,Man City,Sunderland,2,0,3,0,1,0,7,8,3,2,11,14,0,1,0,0,2,3,0,0,0,53400,167886.8815730809,10.885566024948286,middle,0,1,$165.11m,$92.13m,0,0,13.25,12.5,8,7.25,2,0.5,4.75,6.75,11.5,12.25,1.25,1.5,0,0
2007-11-10,2007-08,Derby,West Ham,7,0,0,3,0,5,9,16,2,11,12,9,2,2,0,0,4,5,0,0,0,33597,181603.10569980554,10.422192056250804,middle,1,0,$55.44m,$132.00m,0,0,8.5,10.75,3.25,6,0.5,2,4,5,13.5,10,2,2,0,0
2007-11-10,2007-08,Liverpool,Fulham,7,0,3,0,2,0,20,5,12,3,9,12,0,2,0,0,8,2,0,0,0,53394,286201.1412517256,10.885453659084916,middle,0,0,$336.22m,$108.96m,0,0,17.5,8,8.25,3.75,1.25,0.75,7,2,11.5,10.5,0.75,2,0,0
2007-11-10,2007-08,Sunderland,Newcastle,7,0,1,1,1,1,19,9,8,5,10,15,1,2,0,0,7,4,0,0,0,49000,16434.166730997775,10.799575577092764,middle,1,0,$92.13m,$148.72m,0,0,13.75,10.25,8.5,5,1.25,1.25,8.75,4,12,13.25,1,2,0.25,0
2007-11-11,2007-08,Birmingham,Aston Villa,1,0,0,3,1,2,13,13,8,6,17,8,3,2,0,0,8,5,0,0,0,29409,3883.8175582526223,10.289056028929835,middle,1,0,$91.58m,$123.31m,0,0,14,10,8,4.5,1.25,1.25,6,4.75,14.5,11.5,1.75,1.75,0,0
2007-11-11,2007-08,Bolton,Middlesbrough,1,0,1,1,0,0,15,8,7,7,16,22,1,2,0,0,6,7,0,0,0,28723,140442.9067542508,10.265453474531439,middle,0,0,$114.57m,$132.99m,0,0,11.5,10.25,6,6.25,0.5,0.75,5.5,6.5,15.5,14.5,2,1.5,0,0
2007-11-11,2007-08,Chelsea,Everton,1,0,1,1,1,1,15,6,10,2,13,16,2,2,0,0,9,1,0,0,0,40834,287884.8268052053,10.617270346696145,middle,0,0,$477.79m,$170.83m,0,0,15.75,6,7.75,2,1.75,0.25,9,2.5,13.75,14.75,1.75,1.75,0.25,0
2007-11-11,2007-08,Man United,Blackburn,1,0,3,0,2,0,22,12,15,7,7,19,1,4,0,1,9,4,0,0,0,74140,33027.92757819949,11.213710476704723,middle,0,0,$390.01m,$99.94m,0,0,18.5,7.25,12.5,3.5,3,0.25,8.25,2.75,9.75,13.75,1,2.25,0,0.5
2007-11-11,2007-08,Portsmouth,Man City,1,0,1,1,0,0,20,10,12,5,11,7,1,1,0,0,9,1,0,0,0,20620,308998.7608998763,9.934016757570951,middle,0,0,$155.43m,$165.11m,0,0,16,11.25,8.5,5.25,1.75,1,8.25,3.5,13.25,9.25,1.75,2,0,0
2007-11-11,2007-08,Tottenham,Wigan,1,0,3,0,4,0,19,6,8,2,8,16,0,2,0,0,5,2,0,0,0,36284,277155.61588628805,10.499132151734834,middle,0,0,$242.50m,$85.53m,0,0,15.25,9.5,7.75,5.75,2.5,2.25,9,2.75,14.25,16.25,2,2.5,0,0
2007-11-12,2007-08,Reading,Arsenal,2,0,0,3,1,3,8,16,5,7,9,5,1,1,0,0,5,1,0,0,0,24161,62363.84144367492,10.092495041920655,middle,0,0,$72.52m,$288.64m,0,0,11.5,9.5,5,3.5,1.5,1.25,4.75,4.75,12.25,11.5,1.25,1.25,0,0
2007-11-24,2007-08,Arsenal,Wigan,7,0,3,0,2,0,13,7,6,2,9,17,1,4,0,0,7,3,0,0,0,60704,280857.9688967425,11.013764872734741,middle,0,0,$288.64m,$85.53m,0,0,16.5,7.25,7.25,3.25,2.25,1,5.75,3,12,15.25,0.75,3.25,0,0.25
2007-11-24,2007-08,Birmingham,Portsmouth,7,0,0,3,0,2,4,15,3,8,17,21,3,2,0,0,4,3,0,0,0,29409,195030.59994704157,10.289056028929835,middle,1,0,$91.58m,$155.43m,0,0,12.5,11.75,7.5,5.75,1,1.75,5.5,4.25,14.75,13,2.25,1.5,0,0
2007-11-24,2007-08,Bolton,Man United,7,0,3,0,1,0,6,13,5,3,16,13,3,0,0,0,4,6,0,0,0,28723,21854.902159486115,10.265453474531439,middle,0,0,$114.57m,$390.01m,0,0,11.75,11,6.25,5.25,0.5,0.5,5.5,5.25,16,14,2.75,1,0,0
2007-11-24,2007-08,Derby,Chelsea,7,0,0,3,0,2,9,9,4,5,8,6,0,1,0,1,3,2,0,0,0,33597,181100.8152878586,10.422192056250804,middle,1,0,$55.44m,$477.79m,0,0,8.25,11,3.5,6.5,0.25,2.5,3.5,4.25,11.5,8.75,1.5,1.5,0,0.25
2007-11-24,2007-08,Everton,Sunderland,7,0,3,0,7,1,24,13,18,7,9,13,0,1,0,0,2,6,0,0,0,39572,193788.87034831423,10.585877076443113,middle,0,1,$170.83m,$92.13m,0,0,14.75,12.5,9.25,6.25,3.25,1,4.75,5.75,12,17.5,0.25,2,0.5,0
2007-11-24,2007-08,Man City,Reading,7,0,3,0,2,1,13,5,9,3,12,15,0,2,0,0,2,7,0,0,0,53400,243813.63601923396,10.885566024948286,middle,0,0,$165.11m,$72.52m,0,0,12.5,10.75,7.25,6,1.75,0.5,4.5,6.25,12.75,13.5,1.25,2,0,0
2007-11-24,2007-08,Middlesbrough,Aston Villa,7,0,0,3,0,3,15,11,8,8,16,17,2,1,0,0,11,6,0,0,0,34742,234484.43827191254,10.455704608661868,middle,0,0,$132.99m,$123.31m,0,0,10.75,10,5,6,0.75,2,7.5,5.25,14,11.25,1.75,1.5,0,0
2007-11-24,2007-08,Newcastle,Liverpool,7,0,0,3,0,3,6,17,2,11,13,11,3,1,0,0,0,8,0,0,0,52305,192765.74090589097,10.864847247777861,middle,0,0,$148.72m,$336.22m,0,0,12.5,12.25,6.5,7,1.75,2.5,4.25,5,13.25,13,2.25,1.5,0,0
2007-11-25,2007-08,Fulham,Blackburn,1,0,1,1,2,2,5,12,2,10,19,10,2,1,0,0,3,6,0,0,0,19359,293976.98514623934,9.87091270660395,middle,0,0,$108.96m,$99.94m,0,0,10,13,7,8.25,1.25,1.25,6.25,7,11.75,10.75,1.5,0.75,0.5,0
2007-11-25,2007-08,West Ham,Tottenham,1,0,1,1,1,1,14,9,9,5,33,5,3,4,0,0,7,8,0,0,0,60000,9004.18509455282,11.002099841204238,middle,0,0,$132.00m,$242.50m,0,0,11,13,6.75,8.25,1.25,1,6,8,17.25,12.25,2.5,2.25,0,0
2007-11-28,2007-08,Blackburn,Aston Villa,4,1,0,3,0,4,16,7,10,7,11,16,0,1,1,0,11,2,0,0,0,31367,141631.29461234107,10.353511663841456,middle,0,0,$99.94m,$123.31m,1,0,14.75,9.25,7,6.5,1.5,1.75,6.75,5.25,10.25,11.75,0.75,0.75,0.25,0
2007-12-01,2007-08,Aston Villa,Arsenal,7,0,0,3,1,2,11,14,5,9,16,10,3,2,0,0,4,7,0,0,0,42749,161494.97593184246,10.663101082278448,middle,0,0,$123.31m,$288.64m,0,0,10.5,12.75,5.5,6.75,1.25,1.5,5.25,6,12,12.5,2,2.25,0.5,0
2007-12-01,2007-08,Blackburn,Newcastle,7,0,3,0,3,1,13,20,6,8,21,17,2,3,0,0,1,1,0,0,0,31367,149757.86477671415,10.353511663841456,middle,0,0,$99.94m,$148.72m,1,0,13.75,12.75,7.25,7.25,1.75,1.75,5.5,3.75,11.75,12.75,0.5,1.25,0.25,0
2007-12-01,2007-08,Chelsea,West Ham,7,0,3,0,1,0,14,4,5,1,15,26,5,3,0,0,7,0,0,0,0,40834,13647.126504954693,10.617270346696145,middle,0,0,$477.79m,$132.00m,0,0,15.25,5.75,7,2,2,0.25,8.5,2,12.25,18,2.5,2,0.25,0
2007-12-01,2007-08,Portsmouth,Everton,7,0,1,1,0,0,20,4,6,2,14,13,1,2,0,0,9,0,0,0,0,20620,321591.8894680663,9.934016757570951,middle,0,0,$155.43m,$170.83m,0,0,18.75,9.25,9.5,4.25,1.75,1,9.25,2.5,11.75,9,1.25,2,0,0
2007-12-01,2007-08,Reading,Middlesbrough,7,0,1,1,1,1,12,16,7,11,11,16,2,1,0,0,5,4,0,0,0,24161,351630.6894610989,10.092495041920655,middle,0,0,$72.52m,$132.99m,0,0,10.75,11.25,5,5,1.25,1.25,4.5,4,10.75,12.25,1,1,0,0
2007-12-01,2007-08,Sunderland,Derby,7,0,3,0,1,0,20,12,9,9,12,15,1,1,0,0,5,3,0,0,0,49000,222642.7016964793,10.799575577092764,middle,1,1,$92.13m,$55.44m,0,0,15.25,10.75,8.75,6.25,1,1,7.75,2.5,11.5,12.5,1,1.75,0.25,0
2007-12-01,2007-08,Wigan,Man City,7,0,1,1,1,1,5,4,4,1,13,10,2,2,1,0,2,4,0,0,0,25138,30879.206370474127,10.132135924484782,middle,0,0,$85.53m,$165.11m,0,0,7.75,11.5,2.5,6.5,0.25,1.5,3.5,3.75,12.25,9.5,2,1.75,0.25,0
2007-12-02,2007-08,Liverpool,Bolton,1,0,3,0,4,0,23,6,14,3,11,14,0,3,0,0,5,5,0,0,0,53394,32684.78868341591,10.885453659084916,middle,0,0,$336.22m,$114.57m,0,0,18.75,8.25,10.75,4,2.25,0.75,5.5,2.75,13.5,11.5,0.75,2.25,0,0
2007-12-02,2007-08,Tottenham,Birmingham,1,0,0,3,2,3,17,7,9,3,10,13,0,1,1,0,12,3,0,0,0,36284,155621.81934721812,10.499132151734834,middle,0,1,$242.50m,$91.58m,0,0,16,7.25,8.75,4,2.75,2.25,10,2.5,9.75,14,1.5,2.25,0.25,0
2007-12-03,2007-08,Man United,Fulham,2,0,3,0,2,0,15,12,11,3,3,13,2,1,0,0,7,3,0,0,0,74140,261244.19777634504,11.213710476704723,middle,0,0,$390.01m,$108.96m,1,1,18,9.25,13,4,3,0.25,7.5,3.25,8,13.25,1,2,0,0.25
2007-12-05,2007-08,Newcastle,Arsenal,4,1,1,1,1,1,12,6,8,2,9,10,3,2,0,0,6,6,0,0,0,52305,393875.03947875,10.864847247777861,middle,0,0,$148.72m,$288.64m,1,1,11.75,11,6,6,1.25,2.25,3.75,6,12.25,10.75,2.5,1.75,0,0
2007-12-08,2007-08,Aston Villa,Portsmouth,7,0,0,3,1,3,14,12,6,8,18,23,2,5,0,0,7,5,0,0,0,42749,198914.41659418884,10.663101082278448,middle,0,0,$123.31m,$155.43m,0,0,12.75,13.75,5.75,8,1.25,2.25,5.25,6.25,12.25,15.25,1.75,3,0.5,0
2007-12-08,2007-08,Chelsea,Sunderland,7,0,3,0,2,0,11,9,4,2,6,12,0,1,0,1,10,2,0,0,0,40834,390386.086588727,10.617270346696145,middle,0,1,$477.79m,$92.13m,0,0,14,6.5,7,2.25,2.5,0.25,8.75,1.5,11.75,16.5,2.25,2,0,0.25
2007-12-08,2007-08,Everton,Fulham,7,0,3,0,3,0,15,6,11,4,9,9,0,2,0,0,12,7,0,0,0,39572,287105.58283638326,10.585877076443113,middle,0,0,$170.83m,$108.96m,0,1,15.25,10.75,9.75,6,3.5,1,7.25,6,10,14.5,0.25,1.5,0.5,0
2007-12-08,2007-08,Man United,Derby,7,0,3,0,4,1,23,10,12,6,12,12,0,2,0,0,9,3,0,0,0,74140,82150.17717039636,11.213710476704723,middle,0,1,$390.01m,$55.44m,1,0,19.5,10.25,13,5,3,0.5,6.75,3.5,8,14.75,0.75,2.25,0,0.25
2007-12-08,2007-08,Newcastle,Birmingham,7,0,3,0,2,1,17,7,9,4,10,8,1,2,0,0,6,5,0,0,0,52305,278745.6423074041,10.864847247777861,middle,0,1,$148.72m,$91.58m,1,0,12.25,10,6.5,6,1,2.25,4,6,11.75,11,2.25,1.75,0,0
2007-12-08,2007-08,Reading,Liverpool,7,0,3,0,3,1,7,15,4,5,10,10,0,1,0,0,7,7,0,0,0,24161,260779.61022515377,10.092495041920655,middle,0,0,$72.52m,$336.22m,0,0,9.75,13.25,5.25,6.25,1.75,1.5,5.5,5,11,10.25,0.75,1,0,0
2007-12-09,2007-08,Blackburn,West Ham,1,0,0,3,0,1,15,11,7,5,15,17,1,1,0,0,9,5,0,0,0,31367,295483.0231300327,10.353511663841456,middle,0,0,$99.94m,$132.00m,0,0,14.75,12.25,7.5,6.75,0.75,1.5,6.75,2.75,13.5,15.25,0.75,1.5,0.25,0
2007-12-09,2007-08,Bolton,Wigan,1,0,3,0,4,1,8,11,6,7,13,11,2,1,0,0,5,11,0,0,0,28723,8604.56044130911,10.265453474531439,middle,0,0,$114.57m,$85.53m,0,0,10.5,10,6,5,1.5,0.5,5.5,6.75,15,14.75,2,1,0,0
2007-12-09,2007-08,Middlesbrough,Arsenal,1,0,3,0,2,1,13,7,7,4,15,13,2,2,0,0,5,4,0,0,0,34742,344605.3978804536,10.455704608661868,middle,0,0,$132.99m,$288.64m,0,1,10,9,5.5,5.5,0.75,1.75,7,5.75,13.25,11.75,1.5,1,0,0
2007-12-09,2007-08,Tottenham,Man City,1,0,3,0,2,1,12,7,8,3,7,13,2,3,0,1,2,6,0,0,0,36284,253154.55222374582,10.499132151734834,middle,0,0,$242.50m,$165.11m,0,0,14.25,7.25,7.75,3,2.25,1.5,7.25,3.25,9,14,1.5,2.25,0.25,0.25
2007-12-15,2007-08,Birmingham,Reading,7,0,1,1,1,1,15,10,9,6,12,19,2,1,0,0,6,6,0,0,0,29409,132060.79772465694,10.289056028929835,middle,1,0,$91.58m,$72.52m,0,0,12,11.5,7.5,6.25,1.25,1.75,6,4.75,14.25,15,2,1.5,0,0
2007-12-15,2007-08,Derby,Middlesbrough,7,0,0,3,0,1,13,7,9,5,6,7,0,0,0,0,5,3,0,0,0,33597,185752.6997821,10.422192056250804,middle,1,0,$55.44m,$132.99m,0,0,9,9.75,4.25,6,0,2.5,3,3,9.25,8.5,0.75,1,0,0.25
2007-12-15,2007-08,Fulham,Newcastle,7,0,0,3,0,1,10,6,5,4,17,10,0,1,0,0,7,6,0,0,0,19359,400689.8363136943,9.87091270660395,middle,0,0,$108.96m,$148.72m,0,0,9.25,11,5.75,7.25,1.25,1,6,7.25,14.25,9,1.25,1,0.5,0
2007-12-15,2007-08,Man City,Bolton,7,0,3,0,4,2,15,9,11,3,12,12,1,1,0,0,6,4,0,0,0,53400,24809.75825618604,10.885566024948286,middle,0,0,$165.11m,$114.57m,0,0,11.75,8.75,6.75,4,2,0.75,4,5.25,13,13.25,1,1.5,0,0
2007-12-15,2007-08,Portsmouth,Tottenham,7,0,0,3,0,1,9,12,5,5,22,13,3,2,0,0,4,4,0,0,0,20620,112934.54004314027,9.934016757570951,middle,0,0,$155.43m,$242.50m,0,0,14.75,9,6.5,3.75,0,0.25,8.25,2.5,16.25,10.5,1.75,2.25,0,0
2007-12-15,2007-08,Sunderland,Aston Villa,7,0,1,1,1,1,9,14,7,11,17,14,2,2,0,0,5,13,0,0,0,49000,269761.39721219253,10.799575577092764,middle,1,0,$92.13m,$123.31m,0,0,14,10.75,7.5,7,1,0.75,6.5,5.25,13,15,1.25,2.25,0.25,0
2007-12-15,2007-08,West Ham,Everton,7,0,0,3,0,2,11,12,3,8,16,14,1,2,0,0,9,2,0,0,0,60000,291013.45587677613,11.002099841204238,middle,0,0,$132.00m,$170.83m,0,0,11.5,12,6.5,7.25,1.25,1.25,7.5,5,17.5,12.25,2.25,2.25,0,0
2007-12-15,2007-08,Wigan,Blackburn,7,0,3,0,5,3,9,9,7,5,17,24,4,4,0,1,6,4,0,0,0,25138,22894.871446200155,10.132135924484782,middle,0,0,$85.53m,$99.94m,0,0,7.75,10.25,3.5,5.25,1.5,2,3.75,3.25,13.75,13,2.5,2.5,0.25,0.25
2007-12-16,2007-08,Arsenal,Chelsea,1,0,3,0,1,0,11,10,5,7,19,12,5,5,0,0,3,5,0,0,0,60704,9955.863403949248,11.013764872734741,middle,0,0,$288.64m,$477.79m,0,0,14.75,7,6.5,3.25,1.75,0.5,4.5,3.75,14.25,16,2,4,0,0
2007-12-16,2007-08,Liverpool,Man United,1,0,0,3,0,1,19,5,6,3,14,13,2,3,0,0,3,3,0,0,0,53394,45404.71207396177,10.885453659084916,middle,0,0,$336.22m,$390.01m,0,0,18.25,6.75,10,3.25,1.75,0.5,5,2.75,12.5,12.25,1.25,2.75,0,0
2007-12-22,2007-08,Arsenal,Tottenham,7,0,3,0,2,1,9,10,5,5,10,10,1,3,0,0,5,1,0,0,0,60704,5870.962807230732,11.013764872734741,middle,0,0,$288.64m,$242.50m,0,0,12.25,9.25,5.5,4.5,1.75,0.75,4.5,3.25,13.25,13.5,2,3.5,0,0
2007-12-22,2007-08,Aston Villa,Man City,7,0,1,1,1,1,9,6,6,2,15,15,2,4,0,0,7,4,0,0,0,42749,110470.54397636351,10.663101082278448,middle,0,0,$123.31m,$165.11m,0,0,12.25,10,6,5.25,1.25,1.5,6.25,5,14,17,1.75,3.5,0,0
2007-12-22,2007-08,Bolton,Birmingham,7,0,3,0,3,0,10,4,6,1,14,18,3,2,0,0,7,2,0,0,0,28723,130970.58928430987,10.265453474531439,middle,0,1,$114.57m,$91.58m,0,0,9.75,9,6,4.5,2,0.25,5.5,6.5,14.75,16,2.25,1.25,0,0
2007-12-22,2007-08,Fulham,Wigan,7,0,1,1,1,1,9,10,3,4,15,16,0,0,0,0,8,4,0,0,0,19359,283507.4548488779,9.87091270660395,middle,0,0,$108.96m,$85.53m,0,0,8.25,10.25,4.25,6,1.5,1.25,6.5,6.25,15.5,10.5,1.25,0.5,0.25,0
2007-12-22,2007-08,Liverpool,Portsmouth,7,0,3,0,4,1,14,9,7,3,13,11,1,2,0,0,3,1,0,0,0,53394,320634.918981037,10.885453659084916,middle,0,0,$336.22m,$155.43m,0,0,19,6.25,9.75,3,2.5,0.5,4.75,2.75,11.75,12.5,0.75,2.5,0,0
2007-12-22,2007-08,Middlesbrough,West Ham,7,0,0,3,1,2,7,8,2,4,15,12,2,3,0,0,7,4,0,0,0,34742,347733.9850050764,10.455704608661868,middle,0,0,$132.99m,$132.00m,0,0,10,8.75,5,5,1,1.75,7.25,5.25,14.75,12.5,1.75,1.5,0,0
2007-12-22,2007-08,Reading,Sunderland,7,0,3,0,2,1,17,8,9,4,9,17,0,4,0,0,7,2,0,0,0,24161,389686.2467764193,10.092495041920655,middle,0,1,$72.52m,$92.13m,0,0,11,13.75,6.25,6.75,1.75,1.5,6,3.5,9.75,12,0.75,1.75,0,0
2007-12-23,2007-08,Blackburn,Chelsea,1,0,0,3,0,1,16,10,7,8,15,14,1,2,0,0,7,11,0,0,0,31367,294421.51562344405,10.353511663841456,middle,0,0,$99.94m,$477.79m,0,0,15,12,7.5,7,0.75,1.75,7,4.75,15.5,16,1,1.75,0.25,0
2007-12-23,2007-08,Man United,Everton,1,0,3,0,2,1,18,4,11,2,10,13,3,3,0,0,8,2,0,0,0,74140,45709.65706098148,11.213710476704723,middle,0,0,$390.01m,$170.83m,0,0,19.5,9.5,12.25,4.5,2.5,0.5,8.25,3,8,14.25,1.5,2.5,0,0.25
2007-12-23,2007-08,Newcastle,Derby,1,0,1,1,2,2,23,9,13,6,12,20,2,2,0,0,9,2,0,0,0,52305,229681.59808619492,10.864847247777861,middle,0,1,$148.72m,$55.44m,0,0,14.5,9.75,8,5.75,1.25,1.75,5.25,5.25,11,12.25,2.25,1.75,0,0
2007-12-26,2007-08,Birmingham,Middlesbrough,4,1,3,0,3,0,13,18,5,12,13,6,1,2,0,0,12,9,0,0,0,29409,237938.7229398533,10.289056028929835,middle,1,0,$91.58m,$132.99m,1,1,11.25,14,6.25,8,1.25,1.25,7.5,5.75,14.75,13.5,2.25,1.75,0,0
